"Level","Date and Time","Source","Event ID","Task Category","Message"
"Information","25-12-2024 23:52:22","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","25-12-2024 23:52:22","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","25-12-2024 23:47:40","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 28 to 29.

Reason SessionUnlock 

BootId: 16"
"Information","25-12-2024 23:47:40","Microsoft-Windows-Kernel-Power","105",,"Power source change."
"Information","25-12-2024 23:18:30","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000220000018). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 23:18:30","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"Information","25-12-2024 23:16:19","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000220000018). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 23:16:19","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000032000000E). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 23:16:14","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE0000032000000E). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 23:16:10","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"Information","25-12-2024 21:47:48","Microsoft-Windows-Kernel-General","1",,"The system time has changed to ?2024?-?12?-?25T16:17:48.778251500Z from ?2024?-?12?-?25T16:17:48.777509500Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 16792).

RTC time: ?2024?-?12?-?25T21:47:48.778251500Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
"Information","25-12-2024 21:47:48","Microsoft-Windows-Kernel-General","24",,"The time zone information was refreshed with exit reason 0. Current time zone bias is -330."
"Information","25-12-2024 21:47:48","Microsoft-Windows-Time-Service","35",,"The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->40.81.94.65:123) with reference id 1096700200. Current local stratum number is 4."
"Information","25-12-2024 21:47:48","Microsoft-Windows-Time-Service","37",,"The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->40.81.94.65:123)."
"Information","25-12-2024 21:03:36","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Packages\Microsoft.WinAppRuntime.DDLM.5001.214.1843.0-x8_8wekyb3d8bbwe\S-1-5-21-2656982214-1151715741-1556899019-1001\SystemAppData\Helium\Cache\185a9df6e08aa6be_COM15.dat was cleared updating 1 keys and creating 1 modified pages."
"Information","25-12-2024 21:03:36","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.WinAppRuntime.DDLM.5001.214.1843.0-x8_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat was cleared updating 1 keys and creating 1 modified pages."
"Information","25-12-2024 21:03:36","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.WinAppRuntime.DDLM.5001.214.1843.0-x8_8wekyb3d8bbwe\SystemAppData\Helium\User.dat was cleared updating 1 keys and creating 1 modified pages."
"Information","25-12-2024 21:00:26","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 26 to 28.

Reason InputHid 

BootId: 16"
"Information","25-12-2024 21:00:23","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 24 to 26.

Reason InputMouse 

BootId: 16"
"Information","25-12-2024 21:00:23","Microsoft-Windows-Kernel-Power","105",,"Power source change."
"Information","25-12-2024 20:42:54","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 23 to 24.

Reason SessionUnlock 

BootId: 16"
"Information","25-12-2024 20:37:56","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 21 to 23.

Reason InputHid 

BootId: 16"
"Information","25-12-2024 20:37:55","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 20 to 21.

Reason SessionUnlock 

BootId: 16"
"Information","25-12-2024 20:36:42","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 18 to 20.

Reason InputHid 

BootId: 16"
"Information","25-12-2024 20:36:40","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 17 to 18.

Reason SessionUnlock 

BootId: 16"
"Information","25-12-2024 20:36:19","Microsoft-Windows-Kernel-Power","105",,"Power source change."
"Information","25-12-2024 20:12:15","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000220000017). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 20:12:15","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"Information","25-12-2024 20:10:12","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000220000017). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 20:10:03","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000220000016). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 20:08:48","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000220000016). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 20:08:48","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000220000015). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 20:08:43","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000220000015). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 20:08:39","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"Information","25-12-2024 20:05:55","Microsoft-Windows-WindowsUpdateClient","19","Windows Update Agent","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.994.0) - Current Channel (Broad)"
"Information","25-12-2024 20:05:47","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.994.0) - Current Channel (Broad)"
"Information","25-12-2024 20:05:38","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","25-12-2024 18:18:42","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000032000000D). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 18:18:42","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"Information","25-12-2024 18:16:19","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE0000032000000D). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 18:16:19","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000020000005). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 18:16:14","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000020000005). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 18:16:10","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"Information","25-12-2024 16:34:09","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000220000014). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 16:34:08","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"Information","25-12-2024 16:31:17","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000220000014). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 16:31:17","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000220000013). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 16:31:17","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000220000013). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 16:31:17","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000520000001). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 16:31:13","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000520000001). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 16:31:13","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000720000006). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 16:31:13","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000720000006). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 16:31:13","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000220000012). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 16:30:32","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000220000012). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","25-12-2024 16:30:32","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000032000000C). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
